damp,temp0,temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,temp49,temp50,temp51,temp52,temp53,temp54,temp55,temp56,temp57,temp58,temp59,temp60,temp61,temp62,temp63,temp64,temp65,temp66,temp67,temp68,temp69,temp70,temp71,temp72,temp73,temp74,temp75,temp76,temp77,temp78,temp79,temp80,temp81,temp82,temp83,temp84,temp85,temp86,temp87,temp88,temp89,temp90,temp91,temp92,temp93,temp94,temp95,temp96,temp97,temp98,temp99,temp100
36,0.95606665,130.95248,114.71682,121.36232,124.30057,115.67439,116.49272,125.99687,123.16682,124.1983,113.46571,121.34132,119.27102,116.12267,121.74641,123.31969,120.17824,118.50139,123.18555,121.13491,112.90391,119.1808,125.25892,118.47028,116.6555,123.99493,111.29009,126.29876,122.74308,118.83616,122.41076,120.28699,109.73375,123.49049,116.69711,117.67371,120.17125,125.12556,118.75837,130.99973,112.28909,115.15688,124.87055,119.28289,122.37108,117.14639,119.75688,119.69305,120.23596,117.63091,120.25483,109.24254,120.17251,120.99086,119.93441,124.39093,122.57409,115.70335,121.31433,121.17246,121.74333,115.65174,127.19059,117.3205,130.07656,116.09871,117.50281,123.49577,115.58481,126.48925,126.9772,119.17219,125.53383,128.93855,115.34921,121.10273,118.73562,118.90104,120.99076,118.01093,120.31136,123.77912,126.19999,116.18046,124.50523,116.99961,114.2939,113.48838,118.14458,123.09683,119.44376,119.51508,123.9758,114.7097,117.06549,127.33843,128.56436,118.87277,117.67077,122.44539,118.98507
37,0.95606665,135.42676,110.53292,128.90813,116.53801,119.43305,118.53111,121.68734,118.82736,120.12643,119.33,119.24656,123.55926,123.09332,118.02143,123.27944,123.70009,117.89545,117.78608,118.72607,123.65023,118.83752,123.2782,113.2508,124.49338,107.18117,122.67869,117.17383,126.72933,114.76944,118.0947,121.6964,118.13997,123.98321,126.90161,118.06461,120.42971,118.48161,120.93283,113.65907,121.33176,126.64801,124.00625,118.56579,120.43815,115.17139,118.52508,119.72592,124.39042,125.03458,111.46257,122.0984,122.23374,122.2601,116.21046,116.01134,116.10483,121.78832,122.27764,114.49691,118.47437,127.35035,122.05191,114.91581,122.70773,120.13153,116.41249,121.677,121.85649,105.85565,117.74948,117.63644,113.69375,118.33379,119.12789,121.92191,118.10891,110.33846,124.03645,114.67718,124.51911,120.07569,128.32772,120.67592,119.24121,126.24854,119.74456,116.27964,123.64804,122.02799,120.99839,118.5305,124.47579,119.36224,121.73903,118.31101,118.1471,114.90441,116.13314,119.89962,113.70646
38,0.95606665,135.8561,112.84413,126.68221,116.75138,122.33338,113.86741,122.56742,118.11634,119.82146,118.28768,119.89982,117.86332,124.88312,115.33491,114.86864,127.00287,113.41634,117.28027,121.0919,112.79423,123.5486,112.00551,122.47464,122.04201,123.32393,118.23277,122.49932,117.9568,124.05359,116.02468,119.50059,111.38234,117.14771,128.46021,118.16993,118.22899,128.44487,121.72323,118.93552,128.29617,112.81826,124.57216,111.59836,110.9736,121.73942,122.78857,118.5085,121.95979,115.42368,117.87686,112.62157,124.03646,120.32673,117.79802,120.72275,122.15831,118.15942,120.53148,118.32804,115.13306,124.37522,114.91793,117.23801,116.09828,129.30864,106.18911,121.2317,118.29148,120.44037,119.10772,122.97105,118.34215,120.06458,119.31149,121.2601,111.67542,126.2846,113.88314,117.76193,128.36678,117.23515,116.32851,119.35681,121.52373,121.83878,113.90737,125.36657,115.34022,110.62187,114.85502,123.1752,119.75262,120.77088,120.81933,128.57561,125.15165,125.61796,117.94924,120.38952,122.4055
39,0.95606665,132.54632,119.53695,118.94688,124.38172,116.62545,117.69179,118.85676,122.91448,118.72758,113.84949,117.57311,126.18248,117.31388,126.7675,115.00932,133.20397,114.31055,121.69719,118.49387,127.32598,115.95593,125.61202,119.99926,117.47011,122.04887,113.14694,124.6964,114.00003,124.51387,128.09807,118.22228,124.16417,123.9774,120.35314,119.70951,117.21407,123.27365,117.14588,123.69001,115.35223,120.18799,116.56001,116.18877,123.29214,112.71569,122.21095,108.57848,122.79378,111.09557,126.97705,119.58215,127.1714,117.10899,124.89409,121.48686,129.65465,120.9331,120.95021,127.04956,118.00819,122.69095,121.49373,121.59122,124.28018,111.46592,115.11577,127.53959,126.49056,118.69794,128.64833,115.9429,120.63437,123.02569,115.81419,129.16088,116.72103,119.53665,115.39308,121.60881,118.05301,118.23961,126.36006,113.70322,122.40431,115.34005,122.59939,118.93063,114.66278,122.35706,114.18655,122.89903,127.56381,111.37298,121.00744,115.70875,123.91448,116.11972,111.64498,118.50391,118.89336
40,0.95606665,126.42891,126.21095,116.32227,126.22832,116.96376,117.88306,117.96326,124.67923,120.8183,111.78302,122.21113,117.68646,127.40012,117.91484,125.44016,116.5348,116.25622,126.13845,116.13722,123.31665,119.57824,117.81283,120.46233,120.57708,114.01223,118.64776,124.09185,121.21519,117.60338,121.43177,113.72985,123.71855,122.15441,118.43282,125.15006,115.98229,121.92634,115.902,122.40523,119.29809,116.62835,126.01629,115.54656,120.18571,127.29952,123.55681,116.41378,116.11321,122.69972,117.2144,118.04139,123.5789,118.92674,121.46225,117.85403,120.0352,119.87619,127.98803,124.10529,121.34418,109.75167,123.69294,121.01989,118.02505,122.98067,115.99469,117.84865,127.75263,120.53469,117.1604,120.91769,116.76553,123.82652,115.04188,125.21272,122.91619,111.41197,120.41724,114.58507,127.21434,116.98348,116.99381,123.84544,129.14129,113.95201,115.03247,122.57687,120.36376,119.433,115.68162,116.51904,121.15225,115.63007,118.39625,119.85651,120.13464,121.28964,117.77071,131.1932,117.57572
41,0.95606665,118.53613,128.77447,121.03917,121.65107,122.18876,116.87822,117.41781,124.99351,120.48947,113.45337,109.64202,114.8075,116.08106,124.40834,118.14757,124.50201,118.54986,121.76109,118.08433,122.04141,114.41901,119.84983,121.80737,112.5728,121.48521,120.29608,119.97356,121.28352,117.43925,123.59089,115.68404,123.85138,117.38757,122.00692,124.6196,117.6861,124.01561,119.83452,119.2535,124.26968,119.67565,124.66737,115.99676,121.74121,128.35798,117.31834,118.79522,118.52886,123.92733,120.51341,111.22128,118.85117,122.09431,113.91723,125.40392,124.76232,118.33988,122.39332,119.69228,118.75817,121.06465,110.45253,125.6313,121.29524,120.01891,112.94118,121.73394,117.92662,122.69982,117.43339,124.54429,121.30905,120.50262,125.99366,113.72698,119.1807,121.01395,123.03837,123.16119,117.378,125.09669,123.13406,119.66031,120.93208,123.53644,113.50331,116.80388,115.13612,119.92289,124.01206,117.42703,120.65745,115.3542,118.23754,112.31248,126.96914,114.6052,119.70222,121.13669,123.27821
42,0.95606665,109.74703,126.25772,126.69427,121.17255,123.00186,120.3125,115.19116,124.89587,122.51654,115.20685,112.6546,123.87523,117.39457,134.17183,123.09467,118.43504,114.07617,126.42952,113.07617,126.48498,121.97828,114.00884,119.58494,125.82786,117.24914,120.95218,119.82204,122.2792,124.11927,125.83709,117.40374,112.51257,121.91437,113.3695,117.28127,121.67846,119.13779,124.98393,112.71927,122.49073,124.06969,124.15726,111.48668,114.67598,125.95976,123.93022,115.24942,121.05131,122.5334,115.8052,123.04263,119.18704,122.15812,120.69009,123.28291,116.99259,118.5313,125.44599,121.17917,114.93018,123.33385,111.48492,113.33693,122.26396,126.97004,127.57722,122.68315,117.28708,121.05663,119.13585,120.88781,111.93369,129.57523,115.31362,125.0694,127.72329,130.06576,117.84401,112.31843,120.13627,125.39435,122.06406,128.52605,119.48815,115.35833,123.43403,119.76444,111.20532,124.11062,124.48991,119.01402,127.28727,119.5651,122.32134,125.87361,118.39134,118.5934,113.77787,110.11224,120.06089
43,0.95606665,100.71322,120.69014,127.07517,124.61665,123.31423,122.25277,115.51015,120.08002,122.12991,117.30718,115.73583,117.57,119.47835,113.91198,119.17976,116.30422,121.29698,120.41994,126.05875,119.72978,129.24094,120.97428,117.42666,123.48349,114.11165,118.05918,121.70776,123.60102,125.58755,115.9823,126.28468,112.63346,124.95631,120.00475,117.17926,121.83035,121.08837,108.80756,123.07511,127.53484,123.61874,114.7342,126.07528,120.29205,114.89841,112.89186,119.14325,126.01729,116.20996,116.22046,119.53061,118.45412,116.79336,116.36471,125.54266,121.56348,119.69277,125.04245,118.7012,128.20579,116.59595,117.0703,119.94981,129.57636,117.80092,112.08351,112.65198,117.34215,129.62183,116.23488,115.84446,119.23312,128.82451,117.95116,111.95338,119.14987,111.18915,113.58205,116.00951,123.41642,118.89388,124.60765,120.59152,117.2445,126.01101,113.41545,115.3504,116.8531,122.90611,118.25464,127.69074,117.61271,119.79527,115.18486,121.10453,121.13689,121.95486,125.03122,116.21581,120.2405
44,0.95606665,91.87233,114.99043,122.17953,125.28118,125.73383,123.35807,114.69181,117.30278,124.29768,116.63731,126.51078,122.05739,110.69871,123.7544,123.80084,114.03886,120.86654,119.13489,128.01294,115.70016,125.80305,122.9206,115.53798,130.82951,127.10903,113.30304,115.31318,114.20198,119.32879,116.49571,111.0,120.67228,120.84284,123.20685,114.92284,119.20094,123.6025,124.26022,119.69285,118.36099,119.28825,116.72897,119.16574,116.08805,122.5966,118.99805,119.52438,120.27168,114.08306,118.54866,112.65002,118.43662,108.13432,126.05418,120.91052,123.30013,129.12544,123.83767,124.71701,123.20179,120.1035,127.16058,114.64408,122.93696,121.70748,116.96482,119.11109,119.33328,122.08763,121.7629,119.0261,119.45304,122.59518,118.48634,116.73861,116.0979,115.63702,114.9867,127.32266,118.85274,122.71233,119.28145,112.48904,118.87807,113.93803,130.49803,125.76875,121.72302,121.54329,121.7217,115.7954,115.01737,123.50109,120.96107,120.17497,118.50497,111.25986,122.94961,121.66283,114.65267
45,0.95606665,83.492914,111.41629,116.21593,121.50531,126.57686,124.99289,113.90644,116.10164,123.22952,115.3602,130.96571,121.8974,120.48582,116.92833,117.44882,117.93526,123.47181,118.16974,114.38354,119.81769,123.04353,117.69793,119.92968,125.26221,117.99125,124.05823,120.39488,119.79302,125.46665,116.32787,126.42495,126.87307,116.41436,120.50815,120.65531,121.73348,116.13945,111.5394,110.6733,119.3889,122.03348,120.423,118.89201,120.21352,121.89434,114.47875,115.93427,115.10851,122.86668,121.5216,125.62558,115.34289,122.3623,125.97088,115.0341,118.62705,123.66742,120.11424,123.51452,114.9399,130.4347,127.02446,118.06779,114.1538,123.38076,123.91168,121.36143,117.82776,120.6723,115.96707,124.84783,113.15234,117.29807,118.8399,119.64936,122.09615,113.35727,115.32737,119.13592,117.75614,112.92987,122.02979,119.57255,120.56803,113.7866,115.62639,109.94332,118.94659,126.03386,120.12056,116.21934,115.58108,115.77631,121.14575,115.33232,122.00181,113.82871,117.31642,113.0449,124.20988
46,0.95606665,75.721891,110.9584,113.14486,116.64829,123.92637,125.49895,115.3752,114.64985,122.86221,111.73687,119.82425,124.97014,118.84761,123.40359,111.6949,124.08363,124.04511,116.67242,119.95373,120.17142,123.12123,122.49668,122.92984,112.29096,118.45597,125.92332,122.1065,119.83456,118.36177,116.77323,117.52011,126.89177,125.33823,124.66333,117.63842,116.09736,115.97889,118.09848,121.59743,120.02184,120.33672,123.11314,125.61622,121.01524,117.01879,120.12763,112.28105,117.42154,115.00664,123.12503,121.06865,125.19264,123.76912,112.07599,119.85424,122.00291,124.72813,120.15005,116.14591,123.10003,115.55485,119.92471,126.51971,124.27037,124.10385,111.63958,118.91429,118.48994,125.93563,123.71934,125.57147,114.34832,109.70418,120.09483,119.81946,116.00477,125.25139,121.38841,119.51803,114.39129,111.63378,116.44296,121.83149,125.14687,119.97286,119.58371,122.09832,126.04607,115.9596,112.75779,116.80876,116.66597,118.88792,124.97642,119.92999,118.82105,112.90252,114.80843,119.57296,117.22735
47,0.95606665,68.621523,113.43227,114.2833,114.2219,120.22342,123.24282,117.36262,115.80245,125.41754,120.87289,121.57475,123.65515,120.9014,116.51673,117.79776,118.58084,126.05749,121.48661,121.45844,118.99127,109.26646,123.4599,110.69022,122.38346,117.99239,115.75519,116.7813,124.04336,118.12787,114.67153,116.90431,121.4087,119.62089,121.72563,122.35363,126.64836,118.31172,114.84053,118.90737,127.7299,119.62317,124.70462,111.84361,116.92248,123.04756,117.81872,116.83576,119.2024,121.68555,121.82809,123.84826,121.41608,122.01406,119.12813,118.35406,113.01189,119.38219,120.101,117.80271,113.34244,117.28596,117.1281,115.4855,116.43608,115.69841,119.2556,119.92281,122.87255,114.6358,123.27751,121.38152,112.85611,122.53324,124.59354,115.41727,115.30589,120.48422,120.41404,122.5132,117.57826,119.9011,123.32521,121.94179,113.05999,112.47292,116.42741,115.97052,120.05549,120.59526,127.15087,124.71469,111.82857,119.45417,131.59517,116.02662,125.07515,113.49096,119.39407,120.80559,126.31088
48,0.95606665,62.198353,117.90157,118.25804,114.98671,118.66532,119.62299,117.1592,119.71395,123.76646,123.70313,121.43244,114.80354,120.36377,125.73467,121.84833,120.14889,114.76817,117.7255,118.66847,129.85371,121.72556,123.09623,124.98257,117.14951,118.25296,120.53849,121.16374,122.25663,124.87206,124.14465,116.4209,122.19786,122.2576,111.56955,120.18437,121.51274,124.48043,118.37781,117.70394,123.62003,124.63917,110.53742,112.92303,112.85518,120.72501,123.73022,124.14154,121.57633,119.31161,123.35571,125.88736,126.62794,113.78631,114.20186,120.66543,122.13156,116.17566,118.2418,115.2426,116.00261,121.74066,117.00561,115.50977,121.15937,117.75702,119.31056,117.12048,120.14743,127.91289,118.74242,122.52856,122.67389,120.33306,127.49867,116.32553,118.65245,120.27669,116.31353,120.16747,123.53823,122.35453,117.62786,127.88149,123.89621,121.65189,122.7041,123.57435,120.75087,123.80397,115.63018,117.08483,116.751,121.76164,118.24725,117.87221,115.1195,119.46176,118.95385,118.06247,116.65863
49,0.95606665,56.428322,123.01262,122.28089,116.96761,119.46178,117.23945,116.17771,123.56803,119.23569,121.58649,121.20603,116.37846,115.99133,123.25127,118.38767,120.41984,115.22091,120.99868,122.19612,117.69819,116.19864,118.94811,120.00055,112.65476,123.46295,129.25819,123.42462,120.53264,113.47283,123.50085,123.20814,124.74313,118.47929,118.41206,118.93787,119.72966,117.88973,113.39614,125.3582,121.47211,125.4998,125.23379,123.46718,123.80333,118.61835,119.93467,121.97966,122.14344,125.84021,127.07754,126.40904,123.49616,124.64071,120.47955,116.95264,121.00057,120.75704,127.66773,118.73667,120.90265,121.92769,121.26375,119.34739,112.47226,116.78624,118.89047,127.901,123.14566,120.29324,118.08311,108.49606,113.82481,121.29933,120.72542,125.02027,116.61871,121.01525,121.19851,111.85002,117.66778,117.39676,117.01286,121.27804,116.6914,113.67456,114.96236,119.64882,117.609,116.84563,125.42476,117.01168,109.83882,114.02544,117.10763,114.93319,121.11755,120.83718,124.57142,122.73699,118.29671
50,0.95606665,51.267512,127.309,123.83974,117.68491,120.22887,116.12402,114.81855,122.6044,123.50016,115.63027,123.19564,124.97958,117.1245,117.00039,113.22135,113.40809,123.01832,123.30023,117.37337,122.39889,124.23735,119.02243,127.51652,120.93882,112.96698,128.66806,113.73482,117.48499,108.8975,120.75512,117.862,126.494,126.47328,123.20352,121.30745,120.62779,121.02174,119.90386,124.65485,124.21824,122.12432,122.54785,121.20192,127.78755,123.96187,122.05495,123.61664,123.64446,127.65254,124.30085,120.47978,110.9612,113.30106,113.38391,112.63267,124.0349,125.70675,119.96799,117.79023,121.96501,122.81062,119.69782,122.23585,119.56821,119.26118,120.66283,119.49117,117.86179,115.78786,118.70918,123.86383,118.8696,107.45969,117.52596,117.24005,112.78672,119.73929,122.5869,125.72296,121.95673,120.4211,118.11627,117.5456,117.4302,119.41569,118.99286,125.22069,121.71158,123.72072,119.06236,117.03233,114.94306,124.23046,126.58479,118.50192,114.57488,121.00833,118.37933,116.84793,123.74044
51,0.95606665,46.664857,129.65743,122.30143,116.93514,119.94027,115.82643,113.01028,118.76582,119.07163,121.49353,121.51254,122.06957,114.20145,117.60778,112.52222,117.966,118.70386,113.50404,121.03328,118.12862,119.93061,120.21481,118.17666,124.47571,130.26758,117.2433,126.33445,120.4299,121.16013,126.31325,124.62734,123.54348,118.18353,121.04175,116.46825,122.29186,115.33112,122.01279,121.29321,116.88178,112.20578,116.02431,120.38285,117.99492,121.07174,117.41403,119.73275,112.68836,109.9809,116.73761,114.29414,115.66515,119.90905,121.21044,120.95522,121.04587,117.79741,114.48337,116.8392,117.89966,119.01975,118.34796,117.33382,116.38039,119.50557,116.20557,118.332,126.30023,121.19041,117.64967,110.08054,118.34229,119.00043,118.9578,118.61543,122.12966,115.38031,118.5214,114.54303,118.84269,113.14935,115.6721,113.90579,114.5104,115.94115,119.35971,118.16293,112.44923,112.37154,120.29483,118.73123,111.37131,115.76088,115.83464,116.68897,119.57414,119.304,118.38909,120.85654,115.75474
52,0.95606665,42.564885,129.58411,118.86623,116.24395,119.15082,115.73446,112.34374,115.11006,118.69822,127.20482,124.24658,119.57437,116.52702,116.47213,128.306,122.1246,117.39241,125.24733,118.32083,115.8317,117.78561,124.96801,127.15723,119.07076,112.0914,117.25579,119.42136,127.66201,127.09892,118.62963,118.51795,117.14473,121.91341,124.97668,118.11922,121.24641,125.67664,120.71525,121.552,124.26325,124.58048,124.93712,120.79819,126.55191,123.10052,115.58944,116.12096,117.70523,124.69586,124.91931,118.62975,118.19869,123.30903,117.02509,123.74917,125.08347,114.92563,122.28427,121.04722,121.44022,120.27913,122.28936,119.00017,117.83739,120.07662,118.36927,127.44373,121.10437,121.62656,122.77203,126.85917,119.18337,114.67263,117.06692,118.97042,121.77061,127.77795,125.42219,115.98326,117.6792,124.99384,124.7372,119.58692,122.55819,115.24585,119.10018,115.30222,118.86929,122.6143,122.39375,122.74443,120.23363,123.89663,130.24282,120.76995,118.86455,115.31395,113.12767,115.63976,113.97376
53,0.95606665,38.913961,127.31258,115.44903,116.75486,118.65936,115.29045,110.79316,113.18505,114.93301,121.13288,125.54943,116.51079,114.89364,116.34164,121.93362,114.16694,121.86524,119.34975,116.31534,122.81267,120.84656,114.40804,124.38407,117.87858,125.94682,119.85751,124.00502,125.75997,122.8039,113.43104,114.72227,120.99683,117.58431,119.37043,119.92142,118.38902,116.40936,126.26736,124.08318,116.11951,123.09083,134.83349,121.15125,124.86249,123.91923,125.265,118.65871,121.18788,119.2213,122.09543,114.9436,123.95443,119.77995,114.55091,120.8939,122.19946,119.15303,120.11611,121.83893,128.06678,122.77271,125.32436,114.11845,124.68657,124.82277,122.63277,116.18024,120.09586,119.01558,125.78588,124.57195,128.48672,124.29216,122.90737,116.16203,112.367,114.74188,126.66071,116.34376,118.68994,120.89344,118.04286,113.94242,120.97623,120.14615,120.48125,121.31893,120.36798,126.53579,116.26826,121.4996,126.03901,122.10538,119.21051,115.34071,128.14591,130.61146,119.9453,116.48189,110.05442
54,0.95606665,35.662194,123.536,113.63695,118.73439,118.64121,114.45156,109.91258,115.18868,113.84494,125.07318,121.8019,112.37011,121.28972,120.28273,120.71269,121.2786,121.86316,120.68486,111.35764,115.48717,123.58392,111.93216,125.88094,113.61801,119.16983,128.0713,121.35348,119.76369,119.06285,121.67372,116.23257,122.66175,119.99157,119.43448,115.75949,110.2012,116.62479,114.3453,118.06206,114.32034,113.47083,117.91794,122.24431,127.53755,129.48912,116.28439,109.5878,127.86899,125.80784,126.63978,123.28121,120.52702,128.03037,122.80208,126.43689,121.09153,117.37198,129.11613,124.46842,124.29661,116.04921,121.51714,116.90523,118.75981,122.1177,119.07701,125.38749,120.37056,119.35042,119.38444,115.18451,119.30524,121.16244,119.34572,122.68484,116.12241,121.04097,121.3413,115.01852,118.15964,125.76067,117.46426,124.44503,119.95203,116.92191,119.40983,117.62191,119.38667,116.85928,118.19042,122.71078,119.4035,114.72476,121.39012,114.38462,114.62508,118.35447,115.64028,122.07336,116.71342
